location,data_source,type,case,week_of_year,new_cases
TONKOLILI,patientdatabase,new,confirmed,2014-W17,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W17,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W17,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W17,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W17,NA
BO,situationreport,new,confirmed,2014-W18,NA
BO,patientdatabase,new,confirmed,2014-W18,NA
BOMBALI,situationreport,new,confirmed,2014-W18,NA
BOMBALI,patientdatabase,new,confirmed,2014-W18,NA
BONTHE,situationreport,new,confirmed,2014-W18,NA
BONTHE,patientdatabase,new,confirmed,2014-W18,NA
KAILAHUN,situationreport,new,confirmed,2014-W18,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W18,NA
KAMBIA,situationreport,new,confirmed,2014-W18,NA
KAMBIA,patientdatabase,new,confirmed,2014-W18,NA
KENEMA,situationreport,new,confirmed,2014-W18,NA
KENEMA,patientdatabase,new,confirmed,2014-W18,NA
KOINADUGU,situationreport,new,confirmed,2014-W18,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W18,NA
KONO,situationreport,new,confirmed,2014-W18,NA
KONO,patientdatabase,new,confirmed,2014-W18,NA
MOYAMBA,situationreport,new,confirmed,2014-W18,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W18,NA
PORT LOKO,situationreport,new,confirmed,2014-W18,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W18,NA
PUJEHUN,situationreport,new,confirmed,2014-W18,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W18,NA
TONKOLILI,situationreport,new,confirmed,2014-W18,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W18,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W18,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W18,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W18,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W18,NA
BO,situationreport,new,confirmed,2014-W19,NA
BO,patientdatabase,new,confirmed,2014-W19,NA
BOMBALI,situationreport,new,confirmed,2014-W19,NA
BOMBALI,patientdatabase,new,confirmed,2014-W19,NA
BONTHE,situationreport,new,confirmed,2014-W19,NA
BONTHE,patientdatabase,new,confirmed,2014-W19,NA
KAILAHUN,situationreport,new,confirmed,2014-W19,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W19,NA
KAMBIA,situationreport,new,confirmed,2014-W19,NA
KAMBIA,patientdatabase,new,confirmed,2014-W19,NA
KENEMA,situationreport,new,confirmed,2014-W19,NA
KENEMA,patientdatabase,new,confirmed,2014-W19,NA
KOINADUGU,situationreport,new,confirmed,2014-W19,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W19,NA
KONO,situationreport,new,confirmed,2014-W19,NA
KONO,patientdatabase,new,confirmed,2014-W19,NA
MOYAMBA,situationreport,new,confirmed,2014-W19,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W19,NA
PORT LOKO,situationreport,new,confirmed,2014-W19,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W19,1
PUJEHUN,situationreport,new,confirmed,2014-W19,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W19,NA
TONKOLILI,situationreport,new,confirmed,2014-W19,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W19,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W19,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W19,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W19,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W19,1
BO,situationreport,new,confirmed,2014-W20,NA
BO,patientdatabase,new,confirmed,2014-W20,NA
BOMBALI,situationreport,new,confirmed,2014-W20,NA
BOMBALI,patientdatabase,new,confirmed,2014-W20,NA
BONTHE,situationreport,new,confirmed,2014-W20,NA
BONTHE,patientdatabase,new,confirmed,2014-W20,NA
KAILAHUN,situationreport,new,confirmed,2014-W20,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W20,NA
KAMBIA,situationreport,new,confirmed,2014-W20,NA
KAMBIA,patientdatabase,new,confirmed,2014-W20,NA
KENEMA,situationreport,new,confirmed,2014-W20,NA
KENEMA,patientdatabase,new,confirmed,2014-W20,NA
KOINADUGU,situationreport,new,confirmed,2014-W20,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W20,NA
KONO,situationreport,new,confirmed,2014-W20,NA
KONO,patientdatabase,new,confirmed,2014-W20,NA
MOYAMBA,situationreport,new,confirmed,2014-W20,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W20,NA
PORT LOKO,situationreport,new,confirmed,2014-W20,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W20,NA
PUJEHUN,situationreport,new,confirmed,2014-W20,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W20,NA
TONKOLILI,situationreport,new,confirmed,2014-W20,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W20,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W20,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W20,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W20,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W20,NA
BO,situationreport,new,confirmed,2014-W21,NA
BO,patientdatabase,new,confirmed,2014-W21,NA
BOMBALI,situationreport,new,confirmed,2014-W21,NA
BOMBALI,patientdatabase,new,confirmed,2014-W21,NA
BONTHE,situationreport,new,confirmed,2014-W21,NA
BONTHE,patientdatabase,new,confirmed,2014-W21,NA
KAILAHUN,situationreport,new,confirmed,2014-W21,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W21,3
KAMBIA,situationreport,new,confirmed,2014-W21,NA
KAMBIA,patientdatabase,new,confirmed,2014-W21,NA
KENEMA,situationreport,new,confirmed,2014-W21,NA
KENEMA,patientdatabase,new,confirmed,2014-W21,NA
KOINADUGU,situationreport,new,confirmed,2014-W21,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W21,NA
KONO,situationreport,new,confirmed,2014-W21,NA
KONO,patientdatabase,new,confirmed,2014-W21,NA
MOYAMBA,situationreport,new,confirmed,2014-W21,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W21,NA
PORT LOKO,situationreport,new,confirmed,2014-W21,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W21,NA
PUJEHUN,situationreport,new,confirmed,2014-W21,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W21,NA
TONKOLILI,situationreport,new,confirmed,2014-W21,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W21,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W21,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W21,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W21,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W21,NA
BO,situationreport,new,confirmed,2014-W22,NA
BO,patientdatabase,new,confirmed,2014-W22,NA
BOMBALI,situationreport,new,confirmed,2014-W22,NA
BOMBALI,patientdatabase,new,confirmed,2014-W22,NA
BONTHE,situationreport,new,confirmed,2014-W22,NA
BONTHE,patientdatabase,new,confirmed,2014-W22,NA
KAILAHUN,situationreport,new,confirmed,2014-W22,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W22,18
KAMBIA,situationreport,new,confirmed,2014-W22,NA
KAMBIA,patientdatabase,new,confirmed,2014-W22,NA
KENEMA,situationreport,new,confirmed,2014-W22,NA
KENEMA,patientdatabase,new,confirmed,2014-W22,NA
KOINADUGU,situationreport,new,confirmed,2014-W22,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W22,NA
KONO,situationreport,new,confirmed,2014-W22,NA
KONO,patientdatabase,new,confirmed,2014-W22,NA
MOYAMBA,situationreport,new,confirmed,2014-W22,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W22,NA
PORT LOKO,situationreport,new,confirmed,2014-W22,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W22,NA
PUJEHUN,situationreport,new,confirmed,2014-W22,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W22,NA
TONKOLILI,situationreport,new,confirmed,2014-W22,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W22,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W22,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W22,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W22,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W22,NA
BO,situationreport,new,confirmed,2014-W23,NA
BO,patientdatabase,new,confirmed,2014-W23,NA
BOMBALI,situationreport,new,confirmed,2014-W23,NA
BOMBALI,patientdatabase,new,confirmed,2014-W23,1
BONTHE,situationreport,new,confirmed,2014-W23,NA
BONTHE,patientdatabase,new,confirmed,2014-W23,NA
KAILAHUN,situationreport,new,confirmed,2014-W23,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W23,28
KAMBIA,situationreport,new,confirmed,2014-W23,NA
KAMBIA,patientdatabase,new,confirmed,2014-W23,NA
KENEMA,situationreport,new,confirmed,2014-W23,NA
KENEMA,patientdatabase,new,confirmed,2014-W23,1
KOINADUGU,situationreport,new,confirmed,2014-W23,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W23,NA
KONO,situationreport,new,confirmed,2014-W23,NA
KONO,patientdatabase,new,confirmed,2014-W23,NA
MOYAMBA,situationreport,new,confirmed,2014-W23,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W23,NA
PORT LOKO,situationreport,new,confirmed,2014-W23,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W23,3
PUJEHUN,situationreport,new,confirmed,2014-W23,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W23,NA
TONKOLILI,situationreport,new,confirmed,2014-W23,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W23,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W23,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W23,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W23,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W23,NA
BO,situationreport,new,confirmed,2014-W24,NA
BO,patientdatabase,new,confirmed,2014-W24,NA
BOMBALI,situationreport,new,confirmed,2014-W24,NA
BOMBALI,patientdatabase,new,confirmed,2014-W24,NA
BONTHE,situationreport,new,confirmed,2014-W24,NA
BONTHE,patientdatabase,new,confirmed,2014-W24,NA
KAILAHUN,situationreport,new,confirmed,2014-W24,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W24,58
KAMBIA,situationreport,new,confirmed,2014-W24,NA
KAMBIA,patientdatabase,new,confirmed,2014-W24,NA
KENEMA,situationreport,new,confirmed,2014-W24,NA
KENEMA,patientdatabase,new,confirmed,2014-W24,1
KOINADUGU,situationreport,new,confirmed,2014-W24,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W24,NA
KONO,situationreport,new,confirmed,2014-W24,NA
KONO,patientdatabase,new,confirmed,2014-W24,NA
MOYAMBA,situationreport,new,confirmed,2014-W24,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W24,1
PORT LOKO,situationreport,new,confirmed,2014-W24,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W24,1
PUJEHUN,situationreport,new,confirmed,2014-W24,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W24,NA
TONKOLILI,situationreport,new,confirmed,2014-W24,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W24,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W24,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W24,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W24,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W24,NA
BO,situationreport,new,confirmed,2014-W25,NA
BO,patientdatabase,new,confirmed,2014-W25,1
BOMBALI,situationreport,new,confirmed,2014-W25,NA
BOMBALI,patientdatabase,new,confirmed,2014-W25,NA
BONTHE,situationreport,new,confirmed,2014-W25,NA
BONTHE,patientdatabase,new,confirmed,2014-W25,NA
KAILAHUN,situationreport,new,confirmed,2014-W25,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W25,38
KAMBIA,situationreport,new,confirmed,2014-W25,NA
KAMBIA,patientdatabase,new,confirmed,2014-W25,NA
KENEMA,situationreport,new,confirmed,2014-W25,NA
KENEMA,patientdatabase,new,confirmed,2014-W25,19
KOINADUGU,situationreport,new,confirmed,2014-W25,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W25,NA
KONO,situationreport,new,confirmed,2014-W25,NA
KONO,patientdatabase,new,confirmed,2014-W25,NA
MOYAMBA,situationreport,new,confirmed,2014-W25,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W25,NA
PORT LOKO,situationreport,new,confirmed,2014-W25,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W25,NA
PUJEHUN,situationreport,new,confirmed,2014-W25,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W25,NA
TONKOLILI,situationreport,new,confirmed,2014-W25,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W25,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W25,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W25,1
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W25,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W25,NA
BO,situationreport,new,confirmed,2014-W26,NA
BO,patientdatabase,new,confirmed,2014-W26,NA
BOMBALI,situationreport,new,confirmed,2014-W26,NA
BOMBALI,patientdatabase,new,confirmed,2014-W26,NA
BONTHE,situationreport,new,confirmed,2014-W26,NA
BONTHE,patientdatabase,new,confirmed,2014-W26,NA
KAILAHUN,situationreport,new,confirmed,2014-W26,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W26,30
KAMBIA,situationreport,new,confirmed,2014-W26,NA
KAMBIA,patientdatabase,new,confirmed,2014-W26,NA
KENEMA,situationreport,new,confirmed,2014-W26,NA
KENEMA,patientdatabase,new,confirmed,2014-W26,16
KOINADUGU,situationreport,new,confirmed,2014-W26,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W26,NA
KONO,situationreport,new,confirmed,2014-W26,NA
KONO,patientdatabase,new,confirmed,2014-W26,NA
MOYAMBA,situationreport,new,confirmed,2014-W26,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W26,NA
PORT LOKO,situationreport,new,confirmed,2014-W26,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W26,NA
PUJEHUN,situationreport,new,confirmed,2014-W26,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W26,NA
TONKOLILI,situationreport,new,confirmed,2014-W26,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W26,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W26,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W26,2
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W26,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W26,NA
BO,situationreport,new,confirmed,2014-W27,NA
BO,patientdatabase,new,confirmed,2014-W27,1
BOMBALI,situationreport,new,confirmed,2014-W27,NA
BOMBALI,patientdatabase,new,confirmed,2014-W27,1
BONTHE,situationreport,new,confirmed,2014-W27,NA
BONTHE,patientdatabase,new,confirmed,2014-W27,NA
KAILAHUN,situationreport,new,confirmed,2014-W27,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W27,52
KAMBIA,situationreport,new,confirmed,2014-W27,NA
KAMBIA,patientdatabase,new,confirmed,2014-W27,NA
KENEMA,situationreport,new,confirmed,2014-W27,NA
KENEMA,patientdatabase,new,confirmed,2014-W27,32
KOINADUGU,situationreport,new,confirmed,2014-W27,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W27,NA
KONO,situationreport,new,confirmed,2014-W27,NA
KONO,patientdatabase,new,confirmed,2014-W27,3
MOYAMBA,situationreport,new,confirmed,2014-W27,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W27,NA
PORT LOKO,situationreport,new,confirmed,2014-W27,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W27,NA
PUJEHUN,situationreport,new,confirmed,2014-W27,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W27,NA
TONKOLILI,situationreport,new,confirmed,2014-W27,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W27,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W27,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W27,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W27,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W27,NA
BO,situationreport,new,confirmed,2014-W28,NA
BO,patientdatabase,new,confirmed,2014-W28,1
BOMBALI,situationreport,new,confirmed,2014-W28,NA
BOMBALI,patientdatabase,new,confirmed,2014-W28,NA
BONTHE,situationreport,new,confirmed,2014-W28,NA
BONTHE,patientdatabase,new,confirmed,2014-W28,NA
KAILAHUN,situationreport,new,confirmed,2014-W28,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W28,79
KAMBIA,situationreport,new,confirmed,2014-W28,NA
KAMBIA,patientdatabase,new,confirmed,2014-W28,NA
KENEMA,situationreport,new,confirmed,2014-W28,NA
KENEMA,patientdatabase,new,confirmed,2014-W28,22
KOINADUGU,situationreport,new,confirmed,2014-W28,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W28,NA
KONO,situationreport,new,confirmed,2014-W28,NA
KONO,patientdatabase,new,confirmed,2014-W28,NA
MOYAMBA,situationreport,new,confirmed,2014-W28,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W28,NA
PORT LOKO,situationreport,new,confirmed,2014-W28,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W28,2
PUJEHUN,situationreport,new,confirmed,2014-W28,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W28,NA
TONKOLILI,situationreport,new,confirmed,2014-W28,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W28,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W28,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W28,1
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W28,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W28,1
BO,situationreport,new,confirmed,2014-W29,NA
BO,patientdatabase,new,confirmed,2014-W29,4
BOMBALI,situationreport,new,confirmed,2014-W29,NA
BOMBALI,patientdatabase,new,confirmed,2014-W29,NA
BONTHE,situationreport,new,confirmed,2014-W29,NA
BONTHE,patientdatabase,new,confirmed,2014-W29,1
KAILAHUN,situationreport,new,confirmed,2014-W29,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W29,40
KAMBIA,situationreport,new,confirmed,2014-W29,NA
KAMBIA,patientdatabase,new,confirmed,2014-W29,NA
KENEMA,situationreport,new,confirmed,2014-W29,NA
KENEMA,patientdatabase,new,confirmed,2014-W29,31
KOINADUGU,situationreport,new,confirmed,2014-W29,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W29,NA
KONO,situationreport,new,confirmed,2014-W29,NA
KONO,patientdatabase,new,confirmed,2014-W29,NA
MOYAMBA,situationreport,new,confirmed,2014-W29,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W29,NA
PORT LOKO,situationreport,new,confirmed,2014-W29,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W29,NA
PUJEHUN,situationreport,new,confirmed,2014-W29,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W29,NA
TONKOLILI,situationreport,new,confirmed,2014-W29,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W29,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W29,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W29,2
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W29,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W29,NA
BO,situationreport,new,confirmed,2014-W30,NA
BO,patientdatabase,new,confirmed,2014-W30,6
BOMBALI,situationreport,new,confirmed,2014-W30,NA
BOMBALI,patientdatabase,new,confirmed,2014-W30,5
BONTHE,situationreport,new,confirmed,2014-W30,NA
BONTHE,patientdatabase,new,confirmed,2014-W30,NA
KAILAHUN,situationreport,new,confirmed,2014-W30,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W30,29
KAMBIA,situationreport,new,confirmed,2014-W30,NA
KAMBIA,patientdatabase,new,confirmed,2014-W30,NA
KENEMA,situationreport,new,confirmed,2014-W30,NA
KENEMA,patientdatabase,new,confirmed,2014-W30,46
KOINADUGU,situationreport,new,confirmed,2014-W30,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W30,NA
KONO,situationreport,new,confirmed,2014-W30,NA
KONO,patientdatabase,new,confirmed,2014-W30,NA
MOYAMBA,situationreport,new,confirmed,2014-W30,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W30,2
PORT LOKO,situationreport,new,confirmed,2014-W30,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W30,1
PUJEHUN,situationreport,new,confirmed,2014-W30,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W30,NA
TONKOLILI,situationreport,new,confirmed,2014-W30,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W30,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W30,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W30,4
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W30,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W30,1
BO,situationreport,new,confirmed,2014-W31,NA
BO,patientdatabase,new,confirmed,2014-W31,9
BOMBALI,situationreport,new,confirmed,2014-W31,NA
BOMBALI,patientdatabase,new,confirmed,2014-W31,1
BONTHE,situationreport,new,confirmed,2014-W31,NA
BONTHE,patientdatabase,new,confirmed,2014-W31,NA
KAILAHUN,situationreport,new,confirmed,2014-W31,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W31,72
KAMBIA,situationreport,new,confirmed,2014-W31,NA
KAMBIA,patientdatabase,new,confirmed,2014-W31,NA
KENEMA,situationreport,new,confirmed,2014-W31,NA
KENEMA,patientdatabase,new,confirmed,2014-W31,42
KOINADUGU,situationreport,new,confirmed,2014-W31,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W31,NA
KONO,situationreport,new,confirmed,2014-W31,NA
KONO,patientdatabase,new,confirmed,2014-W31,2
MOYAMBA,situationreport,new,confirmed,2014-W31,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W31,5
PORT LOKO,situationreport,new,confirmed,2014-W31,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W31,6
PUJEHUN,situationreport,new,confirmed,2014-W31,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W31,2
TONKOLILI,situationreport,new,confirmed,2014-W31,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W31,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W31,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W31,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W31,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W31,NA
BO,situationreport,new,confirmed,2014-W32,NA
BO,patientdatabase,new,confirmed,2014-W32,12
BOMBALI,situationreport,new,confirmed,2014-W32,NA
BOMBALI,patientdatabase,new,confirmed,2014-W32,2
BONTHE,situationreport,new,confirmed,2014-W32,NA
BONTHE,patientdatabase,new,confirmed,2014-W32,NA
KAILAHUN,situationreport,new,confirmed,2014-W32,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W32,41
KAMBIA,situationreport,new,confirmed,2014-W32,NA
KAMBIA,patientdatabase,new,confirmed,2014-W32,NA
KENEMA,situationreport,new,confirmed,2014-W32,NA
KENEMA,patientdatabase,new,confirmed,2014-W32,45
KOINADUGU,situationreport,new,confirmed,2014-W32,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W32,1
KONO,situationreport,new,confirmed,2014-W32,NA
KONO,patientdatabase,new,confirmed,2014-W32,NA
MOYAMBA,situationreport,new,confirmed,2014-W32,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W32,6
PORT LOKO,situationreport,new,confirmed,2014-W32,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W32,13
PUJEHUN,situationreport,new,confirmed,2014-W32,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W32,1
TONKOLILI,situationreport,new,confirmed,2014-W32,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W32,1
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W32,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W32,5
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W32,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W32,1
BO,situationreport,new,confirmed,2014-W33,NA
BO,patientdatabase,new,confirmed,2014-W33,6
BOMBALI,situationreport,new,confirmed,2014-W33,NA
BOMBALI,patientdatabase,new,confirmed,2014-W33,2
BONTHE,situationreport,new,confirmed,2014-W33,NA
BONTHE,patientdatabase,new,confirmed,2014-W33,NA
KAILAHUN,situationreport,new,confirmed,2014-W33,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W33,23
KAMBIA,situationreport,new,confirmed,2014-W33,NA
KAMBIA,patientdatabase,new,confirmed,2014-W33,NA
KENEMA,situationreport,new,confirmed,2014-W33,NA
KENEMA,patientdatabase,new,confirmed,2014-W33,51
KOINADUGU,situationreport,new,confirmed,2014-W33,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W33,NA
KONO,situationreport,new,confirmed,2014-W33,NA
KONO,patientdatabase,new,confirmed,2014-W33,NA
MOYAMBA,situationreport,new,confirmed,2014-W33,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W33,5
PORT LOKO,situationreport,new,confirmed,2014-W33,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W33,17
PUJEHUN,situationreport,new,confirmed,2014-W33,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W33,NA
TONKOLILI,situationreport,new,confirmed,2014-W33,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W33,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W33,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W33,17
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W33,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W33,NA
BO,situationreport,new,confirmed,2014-W34,NA
BO,patientdatabase,new,confirmed,2014-W34,15
BOMBALI,situationreport,new,confirmed,2014-W34,NA
BOMBALI,patientdatabase,new,confirmed,2014-W34,11
BONTHE,situationreport,new,confirmed,2014-W34,NA
BONTHE,patientdatabase,new,confirmed,2014-W34,NA
KAILAHUN,situationreport,new,confirmed,2014-W34,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W34,19
KAMBIA,situationreport,new,confirmed,2014-W34,NA
KAMBIA,patientdatabase,new,confirmed,2014-W34,NA
KENEMA,situationreport,new,confirmed,2014-W34,NA
KENEMA,patientdatabase,new,confirmed,2014-W34,46
KOINADUGU,situationreport,new,confirmed,2014-W34,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W34,NA
KONO,situationreport,new,confirmed,2014-W34,NA
KONO,patientdatabase,new,confirmed,2014-W34,NA
MOYAMBA,situationreport,new,confirmed,2014-W34,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W34,3
PORT LOKO,situationreport,new,confirmed,2014-W34,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W34,21
PUJEHUN,situationreport,new,confirmed,2014-W34,NA
