location,data_source,type,case,week_of_year,new_cases
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W15,NA
PORT LOKO,situationreport,new,confirmed,2014-W15,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W15,NA
PUJEHUN,situationreport,new,confirmed,2014-W15,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W15,NA
TONKOLILI,situationreport,new,confirmed,2014-W15,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W15,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W15,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W15,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W15,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W15,NA
BO,situationreport,new,confirmed,2014-W16,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W16,NA
BOMBALI,situationreport,new,confirmed,2014-W16,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W16,NA
BONTHE,situationreport,new,confirmed,2014-W16,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W16,NA
KAILAHUN,situationreport,new,confirmed,2014-W16,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W16,NA
KAMBIA,situationreport,new,confirmed,2014-W16,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W16,NA
KENEMA,situationreport,new,confirmed,2014-W16,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W16,NA
KOINADUGU,situationreport,new,confirmed,2014-W16,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W16,NA
KONO,situationreport,new,confirmed,2014-W16,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W16,NA
MOYAMBA,situationreport,new,confirmed,2014-W16,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W16,NA
PORT LOKO,situationreport,new,confirmed,2014-W16,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W16,NA
PUJEHUN,situationreport,new,confirmed,2014-W16,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W16,NA
TONKOLILI,situationreport,new,confirmed,2014-W16,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W16,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W16,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W16,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W16,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W16,NA
BO,situationreport,new,confirmed,2014-W17,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W17,NA
BOMBALI,situationreport,new,confirmed,2014-W17,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W17,NA
BONTHE,situationreport,new,confirmed,2014-W17,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W17,NA
KAILAHUN,situationreport,new,confirmed,2014-W17,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W17,NA
KAMBIA,situationreport,new,confirmed,2014-W17,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W17,NA
KENEMA,situationreport,new,confirmed,2014-W17,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W17,NA
KOINADUGU,situationreport,new,confirmed,2014-W17,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W17,NA
KONO,situationreport,new,confirmed,2014-W17,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W17,NA
MOYAMBA,situationreport,new,confirmed,2014-W17,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W17,NA
PORT LOKO,situationreport,new,confirmed,2014-W17,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W17,NA
PUJEHUN,situationreport,new,confirmed,2014-W17,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W17,NA
TONKOLILI,situationreport,new,confirmed,2014-W17,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W17,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W17,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W17,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W17,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W17,NA
BO,situationreport,new,confirmed,2014-W18,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W18,NA
BOMBALI,situationreport,new,confirmed,2014-W18,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W18,NA
BONTHE,situationreport,new,confirmed,2014-W18,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W18,NA
KAILAHUN,situationreport,new,confirmed,2014-W18,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W18,NA
KAMBIA,situationreport,new,confirmed,2014-W18,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W18,NA
KENEMA,situationreport,new,confirmed,2014-W18,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W18,NA
KOINADUGU,situationreport,new,confirmed,2014-W18,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W18,NA
KONO,situationreport,new,confirmed,2014-W18,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W18,NA
MOYAMBA,situationreport,new,confirmed,2014-W18,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W18,NA
PORT LOKO,situationreport,new,confirmed,2014-W18,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W18,NA
PUJEHUN,situationreport,new,confirmed,2014-W18,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W18,NA
TONKOLILI,situationreport,new,confirmed,2014-W18,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W18,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W18,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W18,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W18,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W18,NA
BO,situationreport,new,confirmed,2014-W19,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W19,NA
BOMBALI,situationreport,new,confirmed,2014-W19,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W19,NA
BONTHE,situationreport,new,confirmed,2014-W19,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W19,NA
KAILAHUN,situationreport,new,confirmed,2014-W19,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W19,NA
KAMBIA,situationreport,new,confirmed,2014-W19,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W19,NA
KENEMA,situationreport,new,confirmed,2014-W19,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W19,NA
KOINADUGU,situationreport,new,confirmed,2014-W19,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W19,NA
KONO,situationreport,new,confirmed,2014-W19,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W19,NA
MOYAMBA,situationreport,new,confirmed,2014-W19,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W19,NA
PORT LOKO,situationreport,new,confirmed,2014-W19,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W19,1
PUJEHUN,situationreport,new,confirmed,2014-W19,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W19,NA
TONKOLILI,situationreport,new,confirmed,2014-W19,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W19,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W19,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W19,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W19,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W19,1
BO,situationreport,new,confirmed,2014-W20,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W20,NA
BOMBALI,situationreport,new,confirmed,2014-W20,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W20,NA
BONTHE,situationreport,new,confirmed,2014-W20,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W20,NA
KAILAHUN,situationreport,new,confirmed,2014-W20,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W20,NA
KAMBIA,situationreport,new,confirmed,2014-W20,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W20,NA
KENEMA,situationreport,new,confirmed,2014-W20,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W20,NA
KOINADUGU,situationreport,new,confirmed,2014-W20,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W20,NA
KONO,situationreport,new,confirmed,2014-W20,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W20,NA
MOYAMBA,situationreport,new,confirmed,2014-W20,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W20,NA
PORT LOKO,situationreport,new,confirmed,2014-W20,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W20,NA
PUJEHUN,situationreport,new,confirmed,2014-W20,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W20,NA
TONKOLILI,situationreport,new,confirmed,2014-W20,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W20,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W20,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W20,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W20,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W20,NA
BO,situationreport,new,confirmed,2014-W21,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W21,NA
BOMBALI,situationreport,new,confirmed,2014-W21,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W21,NA
BONTHE,situationreport,new,confirmed,2014-W21,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W21,NA
KAILAHUN,situationreport,new,confirmed,2014-W21,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W21,3
KAMBIA,situationreport,new,confirmed,2014-W21,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W21,NA
KENEMA,situationreport,new,confirmed,2014-W21,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W21,NA
KOINADUGU,situationreport,new,confirmed,2014-W21,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W21,NA
KONO,situationreport,new,confirmed,2014-W21,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W21,NA
MOYAMBA,situationreport,new,confirmed,2014-W21,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W21,NA
PORT LOKO,situationreport,new,confirmed,2014-W21,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W21,NA
PUJEHUN,situationreport,new,confirmed,2014-W21,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W21,NA
TONKOLILI,situationreport,new,confirmed,2014-W21,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W21,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W21,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W21,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W21,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W21,NA
BO,situationreport,new,confirmed,2014-W22,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W22,NA
BOMBALI,situationreport,new,confirmed,2014-W22,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W22,NA
BONTHE,situationreport,new,confirmed,2014-W22,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W22,NA
KAILAHUN,situationreport,new,confirmed,2014-W22,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W22,20
KAMBIA,situationreport,new,confirmed,2014-W22,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W22,NA
KENEMA,situationreport,new,confirmed,2014-W22,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W22,NA
KOINADUGU,situationreport,new,confirmed,2014-W22,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W22,NA
KONO,situationreport,new,confirmed,2014-W22,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W22,NA
MOYAMBA,situationreport,new,confirmed,2014-W22,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W22,NA
PORT LOKO,situationreport,new,confirmed,2014-W22,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W22,NA
PUJEHUN,situationreport,new,confirmed,2014-W22,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W22,NA
TONKOLILI,situationreport,new,confirmed,2014-W22,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W22,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W22,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W22,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W22,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W22,NA
BO,situationreport,new,confirmed,2014-W23,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W23,NA
BOMBALI,situationreport,new,confirmed,2014-W23,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W23,1
BONTHE,situationreport,new,confirmed,2014-W23,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W23,NA
KAILAHUN,situationreport,new,confirmed,2014-W23,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W23,33
KAMBIA,situationreport,new,confirmed,2014-W23,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W23,NA
KENEMA,situationreport,new,confirmed,2014-W23,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W23,1
KOINADUGU,situationreport,new,confirmed,2014-W23,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W23,NA
KONO,situationreport,new,confirmed,2014-W23,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W23,NA
MOYAMBA,situationreport,new,confirmed,2014-W23,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W23,NA
PORT LOKO,situationreport,new,confirmed,2014-W23,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W23,2
PUJEHUN,situationreport,new,confirmed,2014-W23,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W23,NA
TONKOLILI,situationreport,new,confirmed,2014-W23,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W23,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W23,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W23,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W23,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W23,NA
BO,situationreport,new,confirmed,2014-W24,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W24,NA
BOMBALI,situationreport,new,confirmed,2014-W24,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W24,NA
BONTHE,situationreport,new,confirmed,2014-W24,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W24,NA
KAILAHUN,situationreport,new,confirmed,2014-W24,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W24,60
KAMBIA,situationreport,new,confirmed,2014-W24,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W24,NA
KENEMA,situationreport,new,confirmed,2014-W24,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W24,1
KOINADUGU,situationreport,new,confirmed,2014-W24,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W24,NA
KONO,situationreport,new,confirmed,2014-W24,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W24,NA
MOYAMBA,situationreport,new,confirmed,2014-W24,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W24,1
PORT LOKO,situationreport,new,confirmed,2014-W24,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W24,1
PUJEHUN,situationreport,new,confirmed,2014-W24,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W24,NA
TONKOLILI,situationreport,new,confirmed,2014-W24,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W24,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W24,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W24,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W24,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W24,NA
BO,situationreport,new,confirmed,2014-W25,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W25,2
BOMBALI,situationreport,new,confirmed,2014-W25,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W25,NA
BONTHE,situationreport,new,confirmed,2014-W25,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W25,NA
KAILAHUN,situationreport,new,confirmed,2014-W25,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W25,38
KAMBIA,situationreport,new,confirmed,2014-W25,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W25,NA
KENEMA,situationreport,new,confirmed,2014-W25,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W25,20
KOINADUGU,situationreport,new,confirmed,2014-W25,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W25,NA
KONO,situationreport,new,confirmed,2014-W25,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W25,NA
MOYAMBA,situationreport,new,confirmed,2014-W25,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W25,NA
PORT LOKO,situationreport,new,confirmed,2014-W25,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W25,NA
PUJEHUN,situationreport,new,confirmed,2014-W25,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W25,NA
TONKOLILI,situationreport,new,confirmed,2014-W25,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W25,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W25,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W25,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W25,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W25,NA
BO,situationreport,new,confirmed,2014-W26,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W26,NA
BOMBALI,situationreport,new,confirmed,2014-W26,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W26,NA
BONTHE,situationreport,new,confirmed,2014-W26,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W26,NA
KAILAHUN,situationreport,new,confirmed,2014-W26,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W26,35
KAMBIA,situationreport,new,confirmed,2014-W26,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W26,NA
KENEMA,situationreport,new,confirmed,2014-W26,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W26,16
KOINADUGU,situationreport,new,confirmed,2014-W26,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W26,NA
KONO,situationreport,new,confirmed,2014-W26,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W26,NA
MOYAMBA,situationreport,new,confirmed,2014-W26,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W26,NA
PORT LOKO,situationreport,new,confirmed,2014-W26,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W26,NA
PUJEHUN,situationreport,new,confirmed,2014-W26,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W26,NA
TONKOLILI,situationreport,new,confirmed,2014-W26,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W26,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W26,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W26,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W26,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W26,NA
BO,situationreport,new,confirmed,2014-W27,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W27,1
BOMBALI,situationreport,new,confirmed,2014-W27,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W27,1
BONTHE,situationreport,new,confirmed,2014-W27,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W27,NA
KAILAHUN,situationreport,new,confirmed,2014-W27,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W27,55
KAMBIA,situationreport,new,confirmed,2014-W27,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W27,NA
KENEMA,situationreport,new,confirmed,2014-W27,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W27,33
KOINADUGU,situationreport,new,confirmed,2014-W27,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W27,NA
KONO,situationreport,new,confirmed,2014-W27,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W27,3
MOYAMBA,situationreport,new,confirmed,2014-W27,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W27,NA
PORT LOKO,situationreport,new,confirmed,2014-W27,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W27,NA
PUJEHUN,situationreport,new,confirmed,2014-W27,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W27,NA
TONKOLILI,situationreport,new,confirmed,2014-W27,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W27,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W27,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W27,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W27,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W27,NA
BO,situationreport,new,confirmed,2014-W28,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W28,1
BOMBALI,situationreport,new,confirmed,2014-W28,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W28,NA
BONTHE,situationreport,new,confirmed,2014-W28,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W28,NA
KAILAHUN,situationreport,new,confirmed,2014-W28,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W28,84
KAMBIA,situationreport,new,confirmed,2014-W28,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W28,NA
KENEMA,situationreport,new,confirmed,2014-W28,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W28,22
KOINADUGU,situationreport,new,confirmed,2014-W28,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W28,NA
KONO,situationreport,new,confirmed,2014-W28,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W28,NA
MOYAMBA,situationreport,new,confirmed,2014-W28,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W28,NA
PORT LOKO,situationreport,new,confirmed,2014-W28,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W28,2
PUJEHUN,situationreport,new,confirmed,2014-W28,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W28,NA
TONKOLILI,situationreport,new,confirmed,2014-W28,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W28,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W28,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W28,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W28,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W28,1
BO,situationreport,new,confirmed,2014-W29,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W29,4
BOMBALI,situationreport,new,confirmed,2014-W29,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W29,NA
BONTHE,situationreport,new,confirmed,2014-W29,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W29,1
KAILAHUN,situationreport,new,confirmed,2014-W29,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W29,42
KAMBIA,situationreport,new,confirmed,2014-W29,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W29,NA
KENEMA,situationreport,new,confirmed,2014-W29,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W29,31
KOINADUGU,situationreport,new,confirmed,2014-W29,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W29,NA
KONO,situationreport,new,confirmed,2014-W29,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W29,NA
MOYAMBA,situationreport,new,confirmed,2014-W29,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W29,NA
PORT LOKO,situationreport,new,confirmed,2014-W29,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W29,NA
PUJEHUN,situationreport,new,confirmed,2014-W29,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W29,NA
TONKOLILI,situationreport,new,confirmed,2014-W29,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W29,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W29,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W29,1
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W29,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W29,NA
BO,situationreport,new,confirmed,2014-W30,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W30,5
BOMBALI,situationreport,new,confirmed,2014-W30,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W30,5
BONTHE,situationreport,new,confirmed,2014-W30,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W30,NA
KAILAHUN,situationreport,new,confirmed,2014-W30,NA
