location,data_source,type,case,week_of_year,new_cases
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W18,NA
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W18,NA
BO,situationreport,new,confirmed,2014-W19,NA
BO,situationreport,new,probable,2014-W19,NA
BO,patientdatabase,new,confirmed,2014-W19,NA
BO,patientdatabase,new,probable,2014-W19,NA
BOMBALI,situationreport,new,confirmed,2014-W19,NA
BOMBALI,situationreport,new,probable,2014-W19,NA
BOMBALI,patientdatabase,new,confirmed,2014-W19,NA
BOMBALI,patientdatabase,new,probable,2014-W19,NA
BONTHE,situationreport,new,confirmed,2014-W19,NA
BONTHE,situationreport,new,probable,2014-W19,NA
BONTHE,patientdatabase,new,confirmed,2014-W19,NA
BONTHE,patientdatabase,new,probable,2014-W19,NA
KAILAHUN,situationreport,new,confirmed,2014-W19,NA
KAILAHUN,situationreport,new,probable,2014-W19,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W19,NA
KAILAHUN,patientdatabase,new,probable,2014-W19,NA
KAMBIA,situationreport,new,confirmed,2014-W19,NA
KAMBIA,situationreport,new,probable,2014-W19,NA
KAMBIA,patientdatabase,new,confirmed,2014-W19,NA
KAMBIA,patientdatabase,new,probable,2014-W19,NA
KENEMA,situationreport,new,confirmed,2014-W19,NA
KENEMA,situationreport,new,probable,2014-W19,NA
KENEMA,patientdatabase,new,confirmed,2014-W19,NA
KENEMA,patientdatabase,new,probable,2014-W19,NA
KOINADUGU,situationreport,new,confirmed,2014-W19,NA
KOINADUGU,situationreport,new,probable,2014-W19,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W19,NA
KOINADUGU,patientdatabase,new,probable,2014-W19,NA
KONO,situationreport,new,confirmed,2014-W19,NA
KONO,situationreport,new,probable,2014-W19,NA
KONO,patientdatabase,new,confirmed,2014-W19,NA
KONO,patientdatabase,new,probable,2014-W19,NA
MOYAMBA,situationreport,new,confirmed,2014-W19,NA
MOYAMBA,situationreport,new,probable,2014-W19,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W19,NA
MOYAMBA,patientdatabase,new,probable,2014-W19,NA
PORT LOKO,situationreport,new,confirmed,2014-W19,NA
PORT LOKO,situationreport,new,probable,2014-W19,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W19,NA
PORT LOKO,patientdatabase,new,probable,2014-W19,NA
PUJEHUN,situationreport,new,confirmed,2014-W19,NA
PUJEHUN,situationreport,new,probable,2014-W19,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W19,NA
PUJEHUN,patientdatabase,new,probable,2014-W19,NA
TONKOLILI,situationreport,new,confirmed,2014-W19,NA
TONKOLILI,situationreport,new,probable,2014-W19,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W19,NA
TONKOLILI,patientdatabase,new,probable,2014-W19,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W19,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W19,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W19,NA
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W19,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W19,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W19,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W19,NA
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W19,NA
BO,situationreport,new,confirmed,2014-W20,NA
BO,situationreport,new,probable,2014-W20,NA
BO,patientdatabase,new,confirmed,2014-W20,NA
BO,patientdatabase,new,probable,2014-W20,NA
BOMBALI,situationreport,new,confirmed,2014-W20,NA
BOMBALI,situationreport,new,probable,2014-W20,NA
BOMBALI,patientdatabase,new,confirmed,2014-W20,NA
BOMBALI,patientdatabase,new,probable,2014-W20,NA
BONTHE,situationreport,new,confirmed,2014-W20,NA
BONTHE,situationreport,new,probable,2014-W20,NA
BONTHE,patientdatabase,new,confirmed,2014-W20,NA
BONTHE,patientdatabase,new,probable,2014-W20,NA
KAILAHUN,situationreport,new,confirmed,2014-W20,NA
KAILAHUN,situationreport,new,probable,2014-W20,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W20,NA
KAILAHUN,patientdatabase,new,probable,2014-W20,NA
KAMBIA,situationreport,new,confirmed,2014-W20,NA
KAMBIA,situationreport,new,probable,2014-W20,NA
KAMBIA,patientdatabase,new,confirmed,2014-W20,NA
KAMBIA,patientdatabase,new,probable,2014-W20,NA
KENEMA,situationreport,new,confirmed,2014-W20,NA
KENEMA,situationreport,new,probable,2014-W20,NA
KENEMA,patientdatabase,new,confirmed,2014-W20,NA
KENEMA,patientdatabase,new,probable,2014-W20,NA
KOINADUGU,situationreport,new,confirmed,2014-W20,NA
KOINADUGU,situationreport,new,probable,2014-W20,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W20,NA
KOINADUGU,patientdatabase,new,probable,2014-W20,NA
KONO,situationreport,new,confirmed,2014-W20,NA
KONO,situationreport,new,probable,2014-W20,NA
KONO,patientdatabase,new,confirmed,2014-W20,NA
KONO,patientdatabase,new,probable,2014-W20,NA
MOYAMBA,situationreport,new,confirmed,2014-W20,NA
MOYAMBA,situationreport,new,probable,2014-W20,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W20,NA
MOYAMBA,patientdatabase,new,probable,2014-W20,NA
PORT LOKO,situationreport,new,confirmed,2014-W20,NA
PORT LOKO,situationreport,new,probable,2014-W20,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W20,NA
PORT LOKO,patientdatabase,new,probable,2014-W20,NA
PUJEHUN,situationreport,new,confirmed,2014-W20,NA
PUJEHUN,situationreport,new,probable,2014-W20,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W20,NA
PUJEHUN,patientdatabase,new,probable,2014-W20,NA
TONKOLILI,situationreport,new,confirmed,2014-W20,NA
TONKOLILI,situationreport,new,probable,2014-W20,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W20,NA
TONKOLILI,patientdatabase,new,probable,2014-W20,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W20,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W20,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W20,NA
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W20,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W20,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W20,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W20,NA
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W20,NA
BO,situationreport,new,confirmed,2014-W21,NA
BO,situationreport,new,probable,2014-W21,NA
BO,patientdatabase,new,confirmed,2014-W21,0
BO,patientdatabase,new,probable,2014-W21,0
BOMBALI,situationreport,new,confirmed,2014-W21,NA
BOMBALI,situationreport,new,probable,2014-W21,NA
BOMBALI,patientdatabase,new,confirmed,2014-W21,0
BOMBALI,patientdatabase,new,probable,2014-W21,0
BONTHE,situationreport,new,confirmed,2014-W21,NA
BONTHE,situationreport,new,probable,2014-W21,NA
BONTHE,patientdatabase,new,confirmed,2014-W21,0
BONTHE,patientdatabase,new,probable,2014-W21,0
KAILAHUN,situationreport,new,confirmed,2014-W21,NA
KAILAHUN,situationreport,new,probable,2014-W21,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W21,3
KAILAHUN,patientdatabase,new,probable,2014-W21,0
KAMBIA,situationreport,new,confirmed,2014-W21,NA
KAMBIA,situationreport,new,probable,2014-W21,NA
KAMBIA,patientdatabase,new,confirmed,2014-W21,0
KAMBIA,patientdatabase,new,probable,2014-W21,0
KENEMA,situationreport,new,confirmed,2014-W21,NA
KENEMA,situationreport,new,probable,2014-W21,NA
KENEMA,patientdatabase,new,confirmed,2014-W21,0
KENEMA,patientdatabase,new,probable,2014-W21,0
KOINADUGU,situationreport,new,confirmed,2014-W21,NA
KOINADUGU,situationreport,new,probable,2014-W21,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W21,0
KOINADUGU,patientdatabase,new,probable,2014-W21,0
KONO,situationreport,new,confirmed,2014-W21,NA
KONO,situationreport,new,probable,2014-W21,NA
KONO,patientdatabase,new,confirmed,2014-W21,0
KONO,patientdatabase,new,probable,2014-W21,0
MOYAMBA,situationreport,new,confirmed,2014-W21,NA
MOYAMBA,situationreport,new,probable,2014-W21,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W21,0
MOYAMBA,patientdatabase,new,probable,2014-W21,0
PORT LOKO,situationreport,new,confirmed,2014-W21,NA
PORT LOKO,situationreport,new,probable,2014-W21,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W21,0
PORT LOKO,patientdatabase,new,probable,2014-W21,0
PUJEHUN,situationreport,new,confirmed,2014-W21,NA
PUJEHUN,situationreport,new,probable,2014-W21,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W21,0
PUJEHUN,patientdatabase,new,probable,2014-W21,0
TONKOLILI,situationreport,new,confirmed,2014-W21,NA
TONKOLILI,situationreport,new,probable,2014-W21,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W21,0
TONKOLILI,patientdatabase,new,probable,2014-W21,0
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W21,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W21,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W21,0
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W21,0
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W21,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W21,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W21,0
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W21,0
BO,situationreport,new,confirmed,2014-W22,NA
BO,situationreport,new,probable,2014-W22,NA
BO,patientdatabase,new,confirmed,2014-W22,0
BO,patientdatabase,new,probable,2014-W22,0
BOMBALI,situationreport,new,confirmed,2014-W22,NA
BOMBALI,situationreport,new,probable,2014-W22,NA
BOMBALI,patientdatabase,new,confirmed,2014-W22,0
BOMBALI,patientdatabase,new,probable,2014-W22,0
BONTHE,situationreport,new,confirmed,2014-W22,NA
BONTHE,situationreport,new,probable,2014-W22,NA
BONTHE,patientdatabase,new,confirmed,2014-W22,0
BONTHE,patientdatabase,new,probable,2014-W22,0
KAILAHUN,situationreport,new,confirmed,2014-W22,NA
KAILAHUN,situationreport,new,probable,2014-W22,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W22,17
KAILAHUN,patientdatabase,new,probable,2014-W22,2
KAMBIA,situationreport,new,confirmed,2014-W22,NA
KAMBIA,situationreport,new,probable,2014-W22,NA
KAMBIA,patientdatabase,new,confirmed,2014-W22,0
KAMBIA,patientdatabase,new,probable,2014-W22,0
KENEMA,situationreport,new,confirmed,2014-W22,NA
KENEMA,situationreport,new,probable,2014-W22,NA
KENEMA,patientdatabase,new,confirmed,2014-W22,0
KENEMA,patientdatabase,new,probable,2014-W22,0
KOINADUGU,situationreport,new,confirmed,2014-W22,NA
KOINADUGU,situationreport,new,probable,2014-W22,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W22,0
KOINADUGU,patientdatabase,new,probable,2014-W22,0
KONO,situationreport,new,confirmed,2014-W22,NA
KONO,situationreport,new,probable,2014-W22,NA
KONO,patientdatabase,new,confirmed,2014-W22,0
KONO,patientdatabase,new,probable,2014-W22,0
MOYAMBA,situationreport,new,confirmed,2014-W22,NA
MOYAMBA,situationreport,new,probable,2014-W22,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W22,0
MOYAMBA,patientdatabase,new,probable,2014-W22,0
PORT LOKO,situationreport,new,confirmed,2014-W22,NA
PORT LOKO,situationreport,new,probable,2014-W22,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W22,0
PORT LOKO,patientdatabase,new,probable,2014-W22,0
PUJEHUN,situationreport,new,confirmed,2014-W22,NA
PUJEHUN,situationreport,new,probable,2014-W22,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W22,0
PUJEHUN,patientdatabase,new,probable,2014-W22,0
TONKOLILI,situationreport,new,confirmed,2014-W22,NA
TONKOLILI,situationreport,new,probable,2014-W22,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W22,0
TONKOLILI,patientdatabase,new,probable,2014-W22,0
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W22,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W22,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W22,0
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W22,0
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W22,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W22,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W22,0
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W22,0
BO,situationreport,new,confirmed,2014-W23,NA
BO,situationreport,new,probable,2014-W23,NA
BO,patientdatabase,new,confirmed,2014-W23,0
BO,patientdatabase,new,probable,2014-W23,0
BOMBALI,situationreport,new,confirmed,2014-W23,NA
BOMBALI,situationreport,new,probable,2014-W23,NA
BOMBALI,patientdatabase,new,confirmed,2014-W23,0
BOMBALI,patientdatabase,new,probable,2014-W23,0
BONTHE,situationreport,new,confirmed,2014-W23,NA
BONTHE,situationreport,new,probable,2014-W23,NA
BONTHE,patientdatabase,new,confirmed,2014-W23,0
BONTHE,patientdatabase,new,probable,2014-W23,0
KAILAHUN,situationreport,new,confirmed,2014-W23,NA
KAILAHUN,situationreport,new,probable,2014-W23,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W23,28
KAILAHUN,patientdatabase,new,probable,2014-W23,4
KAMBIA,situationreport,new,confirmed,2014-W23,NA
KAMBIA,situationreport,new,probable,2014-W23,NA
KAMBIA,patientdatabase,new,confirmed,2014-W23,0
KAMBIA,patientdatabase,new,probable,2014-W23,0
KENEMA,situationreport,new,confirmed,2014-W23,NA
KENEMA,situationreport,new,probable,2014-W23,NA
KENEMA,patientdatabase,new,confirmed,2014-W23,1
KENEMA,patientdatabase,new,probable,2014-W23,0
KOINADUGU,situationreport,new,confirmed,2014-W23,NA
KOINADUGU,situationreport,new,probable,2014-W23,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W23,0
KOINADUGU,patientdatabase,new,probable,2014-W23,0
KONO,situationreport,new,confirmed,2014-W23,NA
KONO,situationreport,new,probable,2014-W23,NA
KONO,patientdatabase,new,confirmed,2014-W23,0
KONO,patientdatabase,new,probable,2014-W23,0
MOYAMBA,situationreport,new,confirmed,2014-W23,NA
MOYAMBA,situationreport,new,probable,2014-W23,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W23,0
MOYAMBA,patientdatabase,new,probable,2014-W23,0
PORT LOKO,situationreport,new,confirmed,2014-W23,NA
PORT LOKO,situationreport,new,probable,2014-W23,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W23,3
PORT LOKO,patientdatabase,new,probable,2014-W23,0
PUJEHUN,situationreport,new,confirmed,2014-W23,NA
PUJEHUN,situationreport,new,probable,2014-W23,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W23,0
PUJEHUN,patientdatabase,new,probable,2014-W23,0
TONKOLILI,situationreport,new,confirmed,2014-W23,NA
TONKOLILI,situationreport,new,probable,2014-W23,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W23,0
TONKOLILI,patientdatabase,new,probable,2014-W23,0
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W23,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W23,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W23,0
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W23,0
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W23,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W23,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W23,0
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W23,0
BO,situationreport,new,confirmed,2014-W24,NA
BO,situationreport,new,probable,2014-W24,NA
BO,patientdatabase,new,confirmed,2014-W24,0
BO,patientdatabase,new,probable,2014-W24,0
BOMBALI,situationreport,new,confirmed,2014-W24,NA
BOMBALI,situationreport,new,probable,2014-W24,NA
BOMBALI,patientdatabase,new,confirmed,2014-W24,1
BOMBALI,patientdatabase,new,probable,2014-W24,0
BONTHE,situationreport,new,confirmed,2014-W24,NA
BONTHE,situationreport,new,probable,2014-W24,NA
BONTHE,patientdatabase,new,confirmed,2014-W24,0
BONTHE,patientdatabase,new,probable,2014-W24,0
KAILAHUN,situationreport,new,confirmed,2014-W24,NA
KAILAHUN,situationreport,new,probable,2014-W24,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W24,61
KAILAHUN,patientdatabase,new,probable,2014-W24,7
KAMBIA,situationreport,new,confirmed,2014-W24,NA
KAMBIA,situationreport,new,probable,2014-W24,NA
KAMBIA,patientdatabase,new,confirmed,2014-W24,0
KAMBIA,patientdatabase,new,probable,2014-W24,0
KENEMA,situationreport,new,confirmed,2014-W24,NA
KENEMA,situationreport,new,probable,2014-W24,NA
KENEMA,patientdatabase,new,confirmed,2014-W24,1
KENEMA,patientdatabase,new,probable,2014-W24,0
KOINADUGU,situationreport,new,confirmed,2014-W24,NA
KOINADUGU,situationreport,new,probable,2014-W24,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W24,0
KOINADUGU,patientdatabase,new,probable,2014-W24,0
KONO,situationreport,new,confirmed,2014-W24,NA
KONO,situationreport,new,probable,2014-W24,NA
KONO,patientdatabase,new,confirmed,2014-W24,0
KONO,patientdatabase,new,probable,2014-W24,0
MOYAMBA,situationreport,new,confirmed,2014-W24,NA
MOYAMBA,situationreport,new,probable,2014-W24,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W24,1
MOYAMBA,patientdatabase,new,probable,2014-W24,0
PORT LOKO,situationreport,new,confirmed,2014-W24,NA
PORT LOKO,situationreport,new,probable,2014-W24,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W24,1
PORT LOKO,patientdatabase,new,probable,2014-W24,0
PUJEHUN,situationreport,new,confirmed,2014-W24,NA
PUJEHUN,situationreport,new,probable,2014-W24,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W24,0
PUJEHUN,patientdatabase,new,probable,2014-W24,0
TONKOLILI,situationreport,new,confirmed,2014-W24,NA
TONKOLILI,situationreport,new,probable,2014-W24,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W24,0
TONKOLILI,patientdatabase,new,probable,2014-W24,0
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W24,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W24,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W24,0
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W24,0
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W24,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W24,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W24,0
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W24,1
BO,situationreport,new,confirmed,2014-W25,NA
BO,situationreport,new,probable,2014-W25,NA
BO,patientdatabase,new,confirmed,2014-W25,1
BO,patientdatabase,new,probable,2014-W25,0
BOMBALI,situationreport,new,confirmed,2014-W25,NA
BOMBALI,situationreport,new,probable,2014-W25,NA
BOMBALI,patientdatabase,new,confirmed,2014-W25,0
BOMBALI,patientdatabase,new,probable,2014-W25,0
BONTHE,situationreport,new,confirmed,2014-W25,NA
BONTHE,situationreport,new,probable,2014-W25,NA
BONTHE,patientdatabase,new,confirmed,2014-W25,0
BONTHE,patientdatabase,new,probable,2014-W25,0
KAILAHUN,situationreport,new,confirmed,2014-W25,NA
KAILAHUN,situationreport,new,probable,2014-W25,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W25,36
KAILAHUN,patientdatabase,new,probable,2014-W25,2
KAMBIA,situationreport,new,confirmed,2014-W25,NA
KAMBIA,situationreport,new,probable,2014-W25,NA
KAMBIA,patientdatabase,new,confirmed,2014-W25,0
KAMBIA,patientdatabase,new,probable,2014-W25,0
KENEMA,situationreport,new,confirmed,2014-W25,NA
KENEMA,situationreport,new,probable,2014-W25,NA
KENEMA,patientdatabase,new,confirmed,2014-W25,19
KENEMA,patientdatabase,new,probable,2014-W25,1
KOINADUGU,situationreport,new,confirmed,2014-W25,NA
KOINADUGU,situationreport,new,probable,2014-W25,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W25,0
KOINADUGU,patientdatabase,new,probable,2014-W25,0
KONO,situationreport,new,confirmed,2014-W25,NA
KONO,situationreport,new,probable,2014-W25,NA
KONO,patientdatabase,new,confirmed,2014-W25,0
KONO,patientdatabase,new,probable,2014-W25,0
MOYAMBA,situationreport,new,confirmed,2014-W25,NA
MOYAMBA,situationreport,new,probable,2014-W25,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W25,0
MOYAMBA,patientdatabase,new,probable,2014-W25,0
PORT LOKO,situationreport,new,confirmed,2014-W25,NA
PORT LOKO,situationreport,new,probable,2014-W25,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W25,1
PORT LOKO,patientdatabase,new,probable,2014-W25,0
PUJEHUN,situationreport,new,confirmed,2014-W25,NA
PUJEHUN,situationreport,new,probable,2014-W25,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W25,0
PUJEHUN,patientdatabase,new,probable,2014-W25,0
TONKOLILI,situationreport,new,confirmed,2014-W25,NA
TONKOLILI,situationreport,new,probable,2014-W25,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W25,0
TONKOLILI,patientdatabase,new,probable,2014-W25,0
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W25,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W25,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W25,0
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W25,0
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W25,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W25,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W25,1
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W25,0
BO,situationreport,new,confirmed,2014-W26,NA
BO,situationreport,new,probable,2014-W26,NA
BO,patientdatabase,new,confirmed,2014-W26,0
BO,patientdatabase,new,probable,2014-W26,0
BOMBALI,situationreport,new,confirmed,2014-W26,NA
BOMBALI,situationreport,new,probable,2014-W26,NA
BOMBALI,patientdatabase,new,confirmed,2014-W26,0
BOMBALI,patientdatabase,new,probable,2014-W26,0
BONTHE,situationreport,new,confirmed,2014-W26,NA
BONTHE,situationreport,new,probable,2014-W26,NA
BONTHE,patientdatabase,new,confirmed,2014-W26,0
BONTHE,patientdatabase,new,probable,2014-W26,0
KAILAHUN,situationreport,new,confirmed,2014-W26,NA
KAILAHUN,situationreport,new,probable,2014-W26,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W26,30
KAILAHUN,patientdatabase,new,probable,2014-W26,5
KAMBIA,situationreport,new,confirmed,2014-W26,NA
KAMBIA,situationreport,new,probable,2014-W26,NA
KAMBIA,patientdatabase,new,confirmed,2014-W26,0
KAMBIA,patientdatabase,new,probable,2014-W26,0
KENEMA,situationreport,new,confirmed,2014-W26,NA
KENEMA,situationreport,new,probable,2014-W26,NA
KENEMA,patientdatabase,new,confirmed,2014-W26,17
KENEMA,patientdatabase,new,probable,2014-W26,0
KOINADUGU,situationreport,new,confirmed,2014-W26,NA
KOINADUGU,situationreport,new,probable,2014-W26,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W26,0
KOINADUGU,patientdatabase,new,probable,2014-W26,0
KONO,situationreport,new,confirmed,2014-W26,NA
KONO,situationreport,new,probable,2014-W26,NA
KONO,patientdatabase,new,confirmed,2014-W26,0
KONO,patientdatabase,new,probable,2014-W26,0
MOYAMBA,situationreport,new,confirmed,2014-W26,NA
MOYAMBA,situationreport,new,probable,2014-W26,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W26,0
MOYAMBA,patientdatabase,new,probable,2014-W26,0
PORT LOKO,situationreport,new,confirmed,2014-W26,NA
PORT LOKO,situationreport,new,probable,2014-W26,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W26,0
PORT LOKO,patientdatabase,new,probable,2014-W26,0
PUJEHUN,situationreport,new,confirmed,2014-W26,NA
PUJEHUN,situationreport,new,probable,2014-W26,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W26,0
PUJEHUN,patientdatabase,new,probable,2014-W26,0
TONKOLILI,situationreport,new,confirmed,2014-W26,NA
TONKOLILI,situationreport,new,probable,2014-W26,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W26,0
TONKOLILI,patientdatabase,new,probable,2014-W26,0
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W26,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W26,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W26,1
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W26,0
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W26,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W26,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W26,1
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W26,0
BO,situationreport,new,confirmed,2014-W27,NA
BO,situationreport,new,probable,2014-W27,NA
BO,patientdatabase,new,confirmed,2014-W27,1
BO,patientdatabase,new,probable,2014-W27,0
BOMBALI,situationreport,new,confirmed,2014-W27,NA
BOMBALI,situationreport,new,probable,2014-W27,NA
BOMBALI,patientdatabase,new,confirmed,2014-W27,1
BOMBALI,patientdatabase,new,probable,2014-W27,0
BONTHE,situationreport,new,confirmed,2014-W27,NA
BONTHE,situationreport,new,probable,2014-W27,NA
BONTHE,patientdatabase,new,confirmed,2014-W27,0
BONTHE,patientdatabase,new,probable,2014-W27,0
KAILAHUN,situationreport,new,confirmed,2014-W27,NA
KAILAHUN,situationreport,new,probable,2014-W27,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W27,50
KAILAHUN,patientdatabase,new,probable,2014-W27,4
KAMBIA,situationreport,new,confirmed,2014-W27,NA
KAMBIA,situationreport,new,probable,2014-W27,NA
KAMBIA,patientdatabase,new,confirmed,2014-W27,0
KAMBIA,patientdatabase,new,probable,2014-W27,0
KENEMA,situationreport,new,confirmed,2014-W27,NA
KENEMA,situationreport,new,probable,2014-W27,NA
KENEMA,patientdatabase,new,confirmed,2014-W27,32
KENEMA,patientdatabase,new,probable,2014-W27,1
KOINADUGU,situationreport,new,confirmed,2014-W27,NA
KOINADUGU,situationreport,new,probable,2014-W27,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W27,0
KOINADUGU,patientdatabase,new,probable,2014-W27,0
KONO,situationreport,new,confirmed,2014-W27,NA
KONO,situationreport,new,probable,2014-W27,NA
KONO,patientdatabase,new,confirmed,2014-W27,2
KONO,patientdatabase,new,probable,2014-W27,0
MOYAMBA,situationreport,new,confirmed,2014-W27,NA
MOYAMBA,situationreport,new,probable,2014-W27,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W27,0
MOYAMBA,patientdatabase,new,probable,2014-W27,0
PORT LOKO,situationreport,new,confirmed,2014-W27,NA
PORT LOKO,situationreport,new,probable,2014-W27,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W27,0
PORT LOKO,patientdatabase,new,probable,2014-W27,0
PUJEHUN,situationreport,new,confirmed,2014-W27,NA
PUJEHUN,situationreport,new,probable,2014-W27,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W27,0
PUJEHUN,patientdatabase,new,probable,2014-W27,0
TONKOLILI,situationreport,new,confirmed,2014-W27,NA
